gene_id	gene_name	log2FoldChange.ribo.rna.guide1.293	padj.ribo.rna.guide1.293	log2FoldChange.ribo.rna.guide2.293	padj.ribo.rna.guide2.293	log2FoldChange.ribo.rna.KO.WT	padj.ribo.rna.KO.WT
ENSG00000254792.1	RP11-119D9.4	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000254798.1	TFAMP2	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000254806.1	SYS1-DBNDD2	-1.681261	0.8283339	-1.218812	0.8283339	-1.440855	0.3719571
ENSG00000254812.1	RP11-661A12.12	-1.4155	NA	-3.690297	NA	-2.467183	NA
ENSG00000254815.1	RP11-496I9.1	-0.4907252	NA	1.453419	NA	0.4587429	NA
ENSG00000254821.1	RP3-400B16.4	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000254823.1	RP11-109E10.1	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000254827.1	SLC22A18AS	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000254837.1	AP001372.2	-0.05620514	1	0.7837231	1	0.334808	0.9999674
ENSG00000254838.4	GVINP1	-0.8237321	NA	-3.099384	NA	-1.531332	NA
ENSG00000254839.1	AF131215.6	1.849741	NA	-0.3549882	NA	0.909406	NA
ENSG00000254840.1	RP11-574M7.1	-0.4392734	NA	0.2007648	NA	-0.06673839	NA
ENSG00000254842.2	RP11-890B15.2	-0.8817345	NA	1.119977	NA	0.4630124	NA
ENSG00000254843.1	RP11-648O15.1	0.5025638	NA	0.6609121	NA	0.5818166	NA
ENSG00000254851.1	RP11-109L13.1	3.017201	1	2.84865	1	2.914596	0.9999674
ENSG00000254852.4	NPIPA2	-3.953054	1	-2.106502	1	-3.221034	0.9999674
ENSG00000254858.5	MPV17L2	0.1769153	1	0.2616475	1	0.2173155	0.9999674
ENSG00000254860.1	TMEM9B-AS1	-1.268782	1	-0.3612688	1	-0.8353852	0.9999674
ENSG00000254862.1	RP11-159H22.2	-1.037383	NA	1.142361	NA	-0.3331997	NA
ENSG00000254870.1	ATP6V1G2-DDX39B	0.4443523	1	-0.06806186	1	0.2206958	0.9999674
ENSG00000254873.1	RP11-770J1.5	-2.363219	NA	0.8269405	NA	-0.9428831	NA
ENSG00000254876.1	RP11-23J9.5	0.4146682	1	1.894465	1	0.6279243	0.9999674
ENSG00000254877.1	RP11-142C4.4	3.517106	NA	-0.2718782	NA	2.010343	NA
ENSG00000254884.1	RP11-682B13.2	NA	NA	NA	NA	NA	NA
ENSG00000254885.1	RP11-802F5.1	0.05220358	NA	-2.910384	NA	-1.115257	NA
ENSG00000254893.3	RP11-466P24.2	8.903184	1	0.01910859	1	20.75633	NA
ENSG00000254901.3	MEF2BNB	0.3774695	1	-0.2461502	1	0.1469536	0.9999674
ENSG00000254905.1	RP11-712L6.7	-0.4116326	NA	2.585233	NA	1.090379	NA
ENSG00000254907.1	RP11-484D2.2	NA	NA	NA	NA	NA	NA
ENSG00000254910.1	RP11-326C3.7	0.1042674	1	-0.5841958	1	-0.2941134	0.9999674
ENSG00000254911.2	SCARNA9	-1.32004	NA	-4.358323	NA	-2.71784	NA
ENSG00000254912.2	RP11-632K20.2	-0.5195874	1	-1.094558	1	-0.7050789	0.9999674
ENSG00000254928.1	RP11-702H23.6	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000254929.2	RP11-144G6.12	0.2085283	1	-0.05750073	1	0.1401289	0.9999674
ENSG00000254934.1	LINC00678	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000254939.1	CTD-2342I9.1	-2.782905	NA	-1.604189	NA	-2.068098	NA
ENSG00000254944.1	ATP5F1P5	1.927109	NA	-0.2419652	NA	0.7596416	NA
ENSG00000254946.1	RP11-531H8.1	-1.470267	NA	0.27368	NA	-0.7914738	NA
ENSG00000254949.1	GNG5P3	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000254951.3	RP11-494M8.4	0.9955745	NA	-0.3543263	NA	0.287858	NA
ENSG00000254953.1	RP11-100N3.2	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000254957.1	RP11-179A10.2	-0.5935984	NA	1.138451	NA	0.5671841	NA
ENSG00000254959.2	INMT-FAM188B	3.844509	NA	-0.3550463	NA	2.758071	NA
ENSG00000254962.1	OR4A14P	1.764574	NA	-2.22358	NA	-0.3318452	NA
ENSG00000254965.1	RP11-113K21.2	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000254971.1	RP11-313I2.11	1.849741	NA	-0.3549882	NA	0.909406	NA
ENSG00000254978.2	ALG1L9P	2.846349	NA	-0.3550172	NA	1.768804	NA
ENSG00000254982.1	HMGB1P24	-0.9829688	NA	-4.212854	NA	-2.53477	NA
ENSG00000254983.1	RP11-573E11.2	-0.6224054	NA	-1.881345	NA	-1.239268	NA
ENSG00000254984.1	FTLP6	2.432481	NA	-0.3550052	NA	1.360319	NA
ENSG00000254985.1	RSF1-IT2	NA	NA	NA	NA	NA	NA
ENSG00000254986.3	DPP3	-0.01307313	1	-0.1674542	1	-0.08713849	0.9999674
ENSG00000254988.1	CTD-2547H18.1	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000254989.1	RP11-469N6.3	0.4393257	NA	-1.765402	NA	-0.5010692	NA
ENSG00000254990.1	RP11-108O10.2	-2.710854	NA	-2.54855	NA	-2.661987	NA
ENSG00000254991.1	RP13-631K18.3	-2.190165	NA	0.448489	NA	-1.131205	NA
ENSG00000254995.4	STX16-NPEPL1	0.007265026	1	-0.7311401	1	-0.3984802	0.9999674
ENSG00000254996.1	ANKHD1-EIF4EBP3	-0.297253	1	-0.05891859	1	-0.1623967	0.9999674
ENSG00000254999.2	BRK1	0.1277071	1	0.2131359	1	0.1714243	0.9999674
ENSG00000255002.1	CTD-2509G16.2	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255003.1	CTD-2240G15.1	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000255006.1	TCEB1P22	1.931483	NA	-0.3549906	NA	0.959505	NA
ENSG00000255007.1	CTD-2589M5.4	-4.974366	NA	-1.667762	NA	-3.521224	NA
ENSG00000255008.2	AP000442.4	NA	NA	NA	NA	NA	NA
ENSG00000255011.1	RP11-529A4.10	-0.5064378	NA	-1.765378	NA	-1.123277	NA
ENSG00000255014.1	ARL6IP1P3	-2.854373	NA	-2.696025	NA	-2.775323	NA
ENSG00000255020.1	AF131216.5	-0.8217184	1	-0.5973089	1	-0.7079577	0.9999674
ENSG00000255021.1	RP11-536I6.2	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000255031.1	RP11-802E16.3	4.295426	NA	2.090701	NA	3.355256	NA
ENSG00000255036.1	RP11-23J9.4	-2.647389	0.7727752	-4.962401	0.7727752	-3.593818	0.3719571
ENSG00000255040.1	RP11-677N16.1	-2.0398	NA	2.178346	NA	1.267896	NA
ENSG00000255042.1	RP11-347H15.5	1.849741	NA	-0.3549882	NA	0.909406	NA
ENSG00000255045.1	RP11-677M14.2	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000255046.1	RP11-297N6.4	-2.515582	NA	-0.5209166	NA	-1.710087	NA
ENSG00000255051.1	BCAS2P1	-2.854373	NA	-2.696025	NA	-2.775323	NA
ENSG00000255052.3	FAM66D	-4.644722	NA	-3.032499	NA	-3.524847	NA
ENSG00000255054.3	RP1-317E23.6	-2.14496	1	-2.652533	1	-2.386798	0.9999674
ENSG00000255059.1	AP000620.1	-2.860108	NA	-0.343597	NA	-1.237848	NA
ENSG00000255062.1	RP11-712L6.5	0.3279418	1	1.098616	1	0.6163893	0.9999674
ENSG00000255065.1	RP11-680E19.2	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000255067.1	RP11-47J17.1	2.889561	NA	-0.3550185	NA	1.8098	NA
ENSG00000255073.4	ZFP91-CNTF	-5.549697	1	-3.172287	1	-4.797109	0.8607781
ENSG00000255076.2	CTD-2023J5.1	-2.854373	NA	-2.696025	NA	-2.775323	NA
ENSG00000255079.1	RP11-45A12.1	-0.05017584	NA	-0.1109073	NA	-0.08795658	NA
ENSG00000255081.1	RP11-263C24.1	2.543268	NA	3.09017	NA	2.859281	NA
ENSG00000255092.1	RP11-58K22.4	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000255098.1	RP11-481A20.11	-0.945188	1	-0.2592768	1	-0.5975356	0.9999674
ENSG00000255100.1	RP11-21L23.3	2.002385	NA	-0.1951523	NA	0.6235626	NA
ENSG00000255103.1	KIAA0754	0.1144579	1	0.4285627	1	0.260659	0.9999674
ENSG00000255104.3	ZNF286A	1.636734	0.1758836	5.084376	0.1758836	2.642594	0.3184857
ENSG00000255106.1	RP11-58K22.2	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255112.2	CHMP1B	0.08671565	1	0.08967624	1	0.08901283	0.9999674
ENSG00000255114.1	RP11-110I1.6	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000255118.1	RP11-703H8.7	-1.935993	NA	1.238743	NA	0.3038929	NA
ENSG00000255119.1	RP11-655M14.12	0.5990684	NA	-1.765406	NA	-0.4011031	NA
ENSG00000255121.2	RP11-110I1.12	0.2110508	1	-0.5917699	1	-0.1214308	0.9999674
ENSG00000255127.1	RP11-676F20.2	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255128.1	HSPD1P3	0.4829659	NA	1.05927	NA	0.8215455	NA
ENSG00000255129.1	RP11-839D17.3	0.6715207	NA	4.238781	NA	2.371826	NA
ENSG00000255135.3	RP11-111M22.3	-0.6614654	1	-0.7954037	1	-0.734448	0.9999674
ENSG00000255139.1	AP000442.1	0.8977425	NA	2.568441	NA	1.698333	NA
ENSG00000255141.1	HNRNPA1P76	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000255145.1	RP11-60I3.5	0.3604058	NA	0.1489477	NA	0.1965146	NA
ENSG00000255146.1	RP11-659P15.1	-1.54982	NA	-2.899752	NA	-2.257703	NA
ENSG00000255150.1	EID3	-0.2326002	NA	0.4357038	NA	0.09924696	NA
ENSG00000255152.4	MSH5-SAPCD1	-1.765451	1	0.8072172	1	-0.5764625	0.9999674
ENSG00000255153.1	TOLLIP-AS1	-0.0632624	1	-0.1255058	1	-0.1115261	0.9999674
ENSG00000255154.3	RPP14	0.5219537	1	-3.609237	1	-2.428592	0.9999674
ENSG00000255160.1	RP11-428C19.5	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000255163.1	RP11-832A4.5	2.009442	NA	1.060728	NA	1.567858	NA
ENSG00000255165.1	CTD-2609K8.3	-0.5187553	NA	1.060822	NA	0.2561762	NA
ENSG00000255168.1	RP11-458D21.5	-2.627963	1	-1.084675	1	-1.881949	0.9999674
ENSG00000255182.1	CTD-2517M22.14	-0.1102995	1	0.6354944	1	0.2843211	0.9999674
ENSG00000255185.1	PDXDC2P	0.4235284	1	1.206816	1	0.7394421	0.9999674
ENSG00000255194.2	SSU72P2	1.685864	NA	-1.938892	NA	0.6197634	NA
ENSG00000255197.1	RP11-750H9.5	1.011019	NA	2.681716	NA	1.811663	NA
ENSG00000255198.3	SNHG9	-0.1199624	1	-0.3130593	1	-0.2207376	0.9999674
ENSG00000255200.1	AP003068.18	-1.075356	NA	-1.241787	NA	-1.16765	NA
ENSG00000255213.1	NPM1P35	3.235808	NA	3.301976	NA	3.27934	NA
ENSG00000255220.1	DDX18P5	-0.5133412	NA	2.17283	NA	1.17523	NA
ENSG00000255222.1	SETP17	1.85603	NA	2.090789	NA	2.011631	NA
ENSG00000255224.1	CTD-3065J16.9	0.1301601	1	0.4219466	1	0.2748331	0.9999674
ENSG00000255231.1	MRPS36P4	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000255234.1	RP11-727A23.10	2.05424	NA	2.336089	NA	2.233392	NA
ENSG00000255237.1	RP13-317D12.3	-0.003063038	NA	1.192779	NA	0.4101958	NA
ENSG00000255240.1	RP11-142C4.6	2.51601	NA	-1.449601	NA	0.4656887	NA
ENSG00000255242.1	C14orf169	-1.935449	1	-2.623549	1	-2.310281	0.9999674
ENSG00000255245.3	FXYD6-FXYD2	2.846349	NA	-0.3550172	NA	1.768804	NA
ENSG00000255248.2	RP11-166D19.1	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255251.1	RP11-1118M6.1	0.8977801	NA	1.056128	NA	0.9770132	NA
ENSG00000255252.3	RP1-65P5.3	-4.508355	NA	-2.837597	NA	-3.708392	NA
ENSG00000255253.1	RP11-303G3.9	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255254.1	HIGD1AP5	-2.854373	NA	-2.696025	NA	-2.775323	NA
ENSG00000255262.2	TCEB2P2	0.9950076	NA	-1.890189	NA	-0.4341026	NA
ENSG00000255267.2	RP11-430H10.2	2.931618	NA	-0.3550197	NA	1.849839	NA
ENSG00000255276.1	RRM1-AS1	-0.5133363	NA	2.003178	NA	1.116294	NA
ENSG00000255277.2	ABCC6P2	0.4320238	1	1.31343	1	0.8380446	0.9999674
ENSG00000255282.2	WTAPP1	0.09851217	1	-1.078914	1	-0.4634206	0.9999674
ENSG00000255284.1	AP006621.5	-1.126475	1	-0.3111685	1	-0.695116	0.9999674
ENSG00000255289.1	RP11-91I20.1	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000255291.1	RP11-701I24.1	-2.039693	NA	-0.4655896	NA	-1.239268	NA
ENSG00000255292.2	SDHD	-1.72379	1	1.321928	1	-1.268296	0.9999674
ENSG00000255296.1	RP11-757C15.4	-1.542011	NA	-2.800948	NA	-2.158894	NA
ENSG00000255302.3	EID1	0.1737661	1	0.03177225	1	0.1034945	0.9999674
ENSG00000255306.1	RP5-901A4.1	-0.3720176	NA	0.8846267	NA	0.1956426	NA
ENSG00000255310.2	AF131215.2	0.5596621	1	-2.590249	1	-0.8911727	0.9999674
ENSG00000255318.1	RP11-655M14.13	1.687243	NA	2.390538	NA	2.091836	NA
ENSG00000255319.1	ENPP7P8	-2.091938	NA	-3.350872	NA	-2.70884	NA
ENSG00000255325.2	RP11-96B2.1	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255326.1	CTD-2530H12.4	-0.5133363	NA	2.003178	NA	1.116294	NA
ENSG00000255327.1	RP11-555G19.1	3.349684	NA	2.090727	NA	2.733041	NA
ENSG00000255328.1	RP11-326C3.12	0.5990309	NA	-0.2530618	NA	0.218008	NA
ENSG00000255330.4	SOGA3	-0.2551658	1	1.457387	1	0.5379107	0.9999674
ENSG00000255331.1	RP11-736I10.2	2.795048	NA	2.085766	NA	2.483468	NA
ENSG00000255337.1	RP11-315O6.1	-1.45102	NA	-2.80095	NA	-2.158894	NA
ENSG00000255339.2	NDUFB8	-0.09537753	1	0.8012629	1	0.3717666	0.9999674
ENSG00000255343.1	RP11-299M14.2	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000255346.5	NOX5	-2.780601	NA	-4.898571	NA	-4.294053	NA
ENSG00000255348.1	RP11-700F16.3	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000255354.1	RP11-148O21.2	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000255355.1	AP000640.2	-1.542207	NA	-2.237214	NA	-1.858062	NA
ENSG00000255360.1	RP11-529A4.15	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000255361.1	RP11-412B14.2	-0.6913027	NA	-2.289049	NA	-1.710554	NA
ENSG00000255362.1	RP11-619A14.3	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000255366.1	RP11-1134I14.8	-1.223327	1	-1.004326	1	-1.117029	0.9999674
ENSG00000255367.1	RP13-726E6.2	0.5820358	1	0.09913856	1	0.3171559	0.9999674
ENSG00000255370.1	CYCSP25	NA	NA	NA	NA	NA	NA
ENSG00000255375.1	RP1-65P5.5	3.537204	NA	2.187329	NA	2.829657	NA
ENSG00000255378.1	AC084121.16	0.8977801	NA	1.056128	NA	0.9770132	NA
ENSG00000255381.1	AP001258.5	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000255384.1	RP11-770J1.4	1.539382	NA	-0.2763935	NA	0.8753516	NA
ENSG00000255389.1	C6orf3	1.078626	1	0.1826015	1	0.6333693	0.9999674
ENSG00000255394.2	C8orf49	1.306562	NA	-0.3159538	NA	0.4564489	NA
ENSG00000255395.1	CTD-2562J17.2	2.761024	NA	0.9908753	NA	1.926471	NA
ENSG00000255397.1	AC022182.2	0.4514633	1	-0.6843238	1	-0.1361488	0.9999674
ENSG00000255403.1	AP000641.1	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000255409.1	RSF1-IT1	-0.1388085	NA	-1.488725	NA	-0.8465826	NA
ENSG00000255414.1	LINC01059	0.8977425	NA	2.568441	NA	1.698333	NA
ENSG00000255418.1	RP11-266A24.1	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000255421.1	CTD-2011F17.2	-0.4154612	NA	-1.76538	NA	-1.123277	NA
ENSG00000255423.1	EBLN2	1.117317	1	-0.7085038	1	0.6049661	0.9999674
ENSG00000255428.1	RP11-794P6.1	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000255432.1	RP11-831H9.11	6.397239	1	5.549555	1	6.010698	0.9999674
ENSG00000255435.2	RP11-770J1.3	-2.042416	NA	-1.870317	NA	-1.944044	NA
ENSG00000255439.2	RP11-196G11.1	2.650452	1	-0.4474135	1	0.3502269	0.9999674
ENSG00000255441.1	CTD-2616J11.2	0.7643755	NA	2.166007	NA	1.57518	NA
ENSG00000255448.1	RP1-59M18.2	1.849638	NA	3.175943	NA	2.698111	NA
ENSG00000255449.1	RP11-91P24.6	-0.49788	NA	-0.3649944	NA	-0.6302186	NA
ENSG00000255450.1	CTD-2063L20.1	-3.072862	NA	0.08788816	NA	-0.8712681	NA
ENSG00000255455.2	RP11-890B15.3	-0.2955993	1	-0.05905368	1	-0.1842151	0.9999674
ENSG00000255458.1	RP11-539G18.2	-2.311433	NA	-0.1398392	NA	-1.398403	NA
ENSG00000255459.1	RP11-52B19.10	3.338152	NA	3.404046	NA	3.391702	NA
ENSG00000255462.1	RP11-483L5.1	0.6186262	NA	0.7769745	NA	0.6978746	NA
ENSG00000255468.2	RP11-867G23.8	-1.389214	NA	-1.186338	NA	-1.267379	NA
ENSG00000255471.1	RP11-736K20.5	0.0408002	NA	1.653582	NA	0.8391853	NA
ENSG00000255476.1	RP11-1H15.2	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000255478.1	RP11-867O8.5	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255491.1	RP11-1082L8.4	-0.5133388	NA	2.090112	NA	1.129542	NA
ENSG00000255495.1	FAM85A	-0.4779431	1	-0.09130215	1	-0.2401816	0.9999674
ENSG00000255500.2	RP11-347H15.2	0.1970199	1	-0.0006373765	1	0.09965932	0.9999674
ENSG00000255504.1	RP11-788M5.3	NA	NA	NA	NA	NA	NA
ENSG00000255507.1	RP11-535A19.2	-1.923729	NA	-0.2529987	NA	-1.123277	NA
ENSG00000255508.3	MIR3654	0.394711	1	-0.03160493	1	0.1511585	0.9999674
ENSG00000255509.2	RP11-445F12.1	-1.301461	1	-0.5969895	1	-0.9612212	0.9999674
ENSG00000255512.1	AP005135.2	0.9948964	NA	1.157359	NA	1.048276	NA
ENSG00000255513.1	AC005363.9	2.03633	NA	1.313533	NA	1.718117	NA
ENSG00000255517.2	CTD-3074O7.5	-0.2718303	1	0.2188697	1	-0.01227768	0.9999674
ENSG00000255519.1	RP11-958J22.2	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000255524.3	NPIPB8	0.5059606	NA	-4.811665	NA	-2.305434	NA
ENSG00000255526.2	NEDD8-MDP1	2.499044	1	0.2608069	1	1.057774	0.9999674
ENSG00000255529.3	POLR2M	0.08725669	1	0.113204	1	0.1023046	0.9999674
ENSG00000255532.1	CTD-2026G22.1	NA	NA	NA	NA	NA	NA
ENSG00000255533.1	RP11-326C3.4	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000255535.2	RP11-679I18.4	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000255537.1	AP000708.1	1.871457	NA	1.23472	NA	1.569019	NA
ENSG00000255541.1	RP11-727A23.8	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000255545.3	RP11-627G23.1	3.185283	NA	3.349052	NA	3.271568	NA
ENSG00000255547.1	RPA2P3	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000255549.2	ENPP7P6	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000255553.1	RP11-810P12.5	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000255556.2	RP11-351I21.6	1.464371	NA	-1.389097	NA	0.3897132	NA
ENSG00000255559.1	ZNF252P-AS1	-2.073452	1	-0.09782312	1	-1.049688	0.9999674
ENSG00000255561.2	FDXACB1	-0.7254254	1	-0.4768735	1	-0.5959961	0.9999674
ENSG00000255568.2	BRWD1-IT2	1.1332	NA	-1.765419	NA	0.05406844	NA
ENSG00000255571.2	LINC00925	1.212001	NA	-0.3905872	NA	0.3813615	NA
ENSG00000255581.1	RP11-69M1.4	0.9873967	NA	-0.4703494	NA	0.6934724	NA
ENSG00000255583.1	RP11-415I12.2	0.4338445	1	-0.6837165	1	-0.04322846	0.9999674
ENSG00000255599.1	AP000997.1	0.9949699	NA	-0.2407103	NA	0.211596	NA
ENSG00000255608.1	RP3-377H17.2	-2.039738	NA	0.6464279	NA	-0.351225	NA
ENSG00000255621.1	RP11-377D9.3	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000255624.1	RP11-564D11.3	0.05953889	1	0.3483951	1	0.1826232	0.9999674
ENSG00000255628.1	RP11-313F23.3	NA	NA	NA	NA	NA	NA
ENSG00000255633.3	MTRNR2L9	1.779445	1	-0.1875861	1	0.820584	0.9999674
ENSG00000255639.2	RP11-234B24.6	-1.679709	1	-0.3793403	1	-1.029816	0.9999674
ENSG00000255641.1	NKG2-E	-0.3815825	NA	-7.035326	NA	-2.99092	NA
ENSG00000255642.1	PABPC1P4	4.024961	NA	6.354539	NA	5.272077	NA
ENSG00000255647.1	AC093510.1	0.2024674	NA	-3.33089	NA	-2.113995	NA
ENSG00000255651.2	RP11-466C23.4	2.596339	NA	2.759805	NA	2.688024	NA
ENSG00000255652.2	RP11-313F23.4	2.009488	NA	-0.3549929	NA	1.009372	NA
ENSG00000255655.1	RP11-256L11.3	-2.959256	NA	-2.800908	NA	-2.880211	NA
ENSG00000255663.1	RP11-212D19.4	3.844414	0.6575096	3.85431	0.6575096	3.857235	0.2506754
ENSG00000255664.1	ARL6IP1P1	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000255669.1	RP11-885B4.2	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000255670.1	RP11-253I19.3	-4.277024	NA	-4.103229	NA	-4.191139	NA
ENSG00000255679.1	JRKL-AS1	-0.5314855	NA	-0.4656505	NA	-0.4781975	NA
ENSG00000255681.1	AC084125.1	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000255689.1	RP11-136I14.5	-3.416644	NA	1.940373	NA	0.2813856	NA
ENSG00000255717.2	SNHG1	-1.141452	3.53004e-24	-0.8298343	3.53004e-24	-0.9964876	1.10916e-09
ENSG00000255723.1	RP11-529H2.2	-2.854413	NA	-1.280312	NA	-2.054006	NA
ENSG00000255725.1	RP11-443N24.1	-7.616093	1	2.101384	1	-0.2198937	NA
ENSG00000255727.1	RP11-508P1.2	-3.57883	NA	-1.908082	NA	-2.778451	NA
ENSG00000255730.2	CTC-435M10.3	-5.01719	NA	-4.858842	NA	-4.938229	NA
ENSG00000255734.1	HNRNPABP1	2.846248	NA	3.133633	NA	3.008066	NA
ENSG00000255737.2	AGAP2-AS1	-0.08843896	1	-0.03702505	1	-0.06968012	0.9999674
ENSG00000255753.1	RP11-22B23.2	-0.000537412	NA	-0.3719149	NA	-0.1794779	NA
ENSG00000255757.1	RP11-749H20.3	0.903944	NA	1.06076	NA	0.9774757	NA
ENSG00000255782.1	Z83840.1	-2.511365	1	3.091367	1	-0.7362142	0.9999674
ENSG00000255790.1	RP11-711K1.7	2.009488	NA	-0.3549929	NA	1.009372	NA
ENSG00000255815.2	KRT8P11	-1.915547	1	-0.864576	1	-1.370938	0.9999674
ENSG00000255823.1	MTRNR2L8	-0.812133	NA	-0.5917868	NA	-0.712656	NA
ENSG00000255831.1	AL139385.1	2.993156	0.9007422	-1.323219	0.9007422	1.784846	0.9999674
ENSG00000255835.1	RP4-559A3.7	0.6538004	1	0.915222	1	0.7875922	0.9999674
ENSG00000255836.1	RP11-157G21.2	2.462093	NA	2.160001	NA	2.326349	NA
ENSG00000255837.1	TAS2R20	1.040076	NA	2.517311	NA	1.797244	NA
ENSG00000255838.1	RP11-753B7.2	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000255839.1	RP11-338K17.8	0.3342481	NA	1.354168	NA	0.9489153	NA
ENSG00000255855.1	RP11-735A19.2	-0.5064378	NA	-1.765378	NA	-1.123277	NA
ENSG00000255856.1	RP11-87C12.5	-2.061682	NA	-1.395575	NA	-1.667897	NA
ENSG00000255857.1	PXN-AS1	0.4301464	1	0.3345994	1	0.3844183	0.9999674
ENSG00000255863.1	AC073610.5	-0.1139343	1	-2.165849	1	-0.8569237	0.9999674
ENSG00000255864.1	RP11-444D3.1	-1.006763	1	1.80306	1	-0.08744064	0.9999674
ENSG00000255866.1	RP11-221N13.2	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000255867.1	DENND5B-AS1	-3.578477	NA	-6.489945	NA	-5.643936	NA
ENSG00000255870.1	RP11-667M19.5	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255871.2	RP11-69C13.1	-4.452807	NA	-2.800844	NA	-3.601512	NA
ENSG00000255872.3	RP11-613M10.9	3.282094	NA	7.052164	NA	4.770563	NA
ENSG00000255874.1	LINC00346	-0.3908566	NA	0.3082607	NA	-0.009813055	NA
ENSG00000255875.2	CTD-2102P23.1	0.4830846	NA	-1.88139	NA	-0.5171052	NA
ENSG00000255883.1	AC099522.2	-0.3144683	1	0.1438221	1	-0.05252238	0.9999674
ENSG00000255893.1	RP11-685N10.1	-3.228532	NA	-2.140358	NA	-2.763942	NA
ENSG00000255903.2	RP11-136I14.4	0.903944	NA	1.06076	NA	0.9774757	NA
ENSG00000255909.1	RP11-841C19.3	-4.613714	NA	-2.010412	NA	-2.991228	NA
ENSG00000255910.1	RP11-405A12.2	2.59643	NA	-0.35501	NA	1.514455	NA
ENSG00000255921.1	RP11-662I13.2	0.903944	NA	1.06076	NA	0.9774757	NA
ENSG00000255923.1	RP11-983C2.1	NA	NA	NA	NA	NA	NA
ENSG00000255927.1	AC005000.1	-0.5133919	NA	3.910434	NA	2.999565	NA
ENSG00000255928.1	RP11-456I15.2	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255931.1	RP11-286N22.10	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000255940.1	REXO1L10P	0.9487988	1	-1.162354	1	0.5732308	0.9999674
ENSG00000255947.1	RP11-855O10.3	NA	NA	NA	NA	NA	NA
ENSG00000255959.1	RP11-804A23.2	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000255964.1	RP11-69M1.3	2.102356	NA	2.048232	NA	2.069281	NA
ENSG00000255966.1	RP5-940J5.3	-0.4631725	NA	0.1148039	NA	-0.414329	NA
