gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293_1	log2FoldChange.mem.cyt.293_2	tc_CDS_norm
ENSG00000166734.14	CASC4	32.91	1.89314095910224	2.05421721828723	NA
ENSG00000166747.8	AP1G1	17.48	-1.07642596194785	-0.590917085276982	0.40045766590389
ENSG00000166783.15	KIAA0430	10.955	0.0268316284416455	0.167175868027971	NA
ENSG00000166788.5	SAAL1	32.005	-0.353074576883837	-0.14018842180783	NA
ENSG00000166794.4	PPIB	286.67	3.88345669529577	4.01019532610777	1.19649771514285
ENSG00000166797.6	FAM96A	123.725	-0.228318296182822	-0.166386622624331	NA
ENSG00000166803.6	KIAA0101	192.74	-0.5987934614365	-0.344908113735232	0.199750959842275
ENSG00000166821.4	PEX11A	10.56	0.290203725824923	0.331238630437624	NA
ENSG00000166822.8	TMEM170A	15.405	1.85311396854525	1.55072854594329	2.56410256410256
ENSG00000166847.5	DCTN5	43.825	-0.259168661927815	-0.0295038028654663	NA
ENSG00000166848.5	TERF2IP	34.57	-1.05049843067915	-0.841849155579282	NA
ENSG00000166851.10	PLK1	105.655	-0.583950235175776	-0.221078632212127	2.14376981685675
ENSG00000166855.5	CLPX	16.01	-1.31675166150913	-0.85019855158733	NA
ENSG00000166860.2	ZBTB39	10.445	0.523937679026915	0.524087615776104	NA
ENSG00000166881.5	TMEM194A	39.915	3.47396786220237	3.18902810401016	11.912814731304
ENSG00000166887.11	VPS39	15.345	-0.46565804353016	-0.484232372595878	0.391006842619746
ENSG00000166889.13	PATL1	18.345	-0.0440702627558327	-0.186088752489536	5.01499046061597
ENSG00000166896.3	XRCC6BP1	10.06	-0.397468696242291	-0.397182942908253	NA
ENSG00000166900.10	STX3	11.83	-0.0201274810363217	-0.191010874030136	NA
ENSG00000166902.4	MRPL16	74.265	-0.4771048123555	-0.552925204859096	NA
ENSG00000166908.13	PIP4K2C	21.055	-0.381698459100077	-0.285174983749504	0.284967941106625
ENSG00000166913.8	YWHAB	130.63	-0.521094527156836	-0.300816574097336	NA
ENSG00000166925.4	TSC22D4	23.645	0.119749197843031	-0.0486028988184107	NA
ENSG00000166938.8	DIS3L	23.58	-0.460163137890822	0.0361930369661096	NA
ENSG00000166946.9	CCNDBP1	43.305	-0.253289107636534	-0.284161425259647	NA
ENSG00000166949.11	SMAD3	13.375	-0.206851299646877	-0.30691309103931	NA
ENSG00000166965.8	RCCD1	27.65	0.0816452882567062	-0.201503804876224	NA
ENSG00000166971.12	AKTIP	15.855	0.101220030336873	-0.17785465378394	NA
ENSG00000166974.8	MAPRE2	16.56	-0.224692517901855	-0.216610697266432	NA
ENSG00000166986.8	MARS	119.28	0.120046937453939	0.101678820557582	0.746143527833669
ENSG00000166987.10	MBD6	13.845	0.0473723338019788	0.0374905837973539	NA
ENSG00000166997.3	CNPY4	18.16	1.97016446315587	1.9786455941325	NA
ENSG00000167004.8	PDIA3	154.025	5.11562721230872	4.88699136322715	2.54179516312287
ENSG00000167005.9	NUDT21	100.445	-1.06353128147834	-0.81984429999379	0.398227885907711
ENSG00000167081.12	PBX3	13.85	-0.0222698070293963	-0.118094956625364	NA
ENSG00000167085.7	PHB	382.68	-0.437162005190228	-0.182083882165089	0.339709417790321
ENSG00000167088.6	SNRPD1	153.715	-0.573433336483283	-0.631901723483964	NA
ENSG00000167107.8	ACSF2	15.715	-0.578040941884112	0.35552776309714	NA
ENSG00000167110.12	GOLGA2	15.185	-0.280438643232104	-0.286032098223912	NA
ENSG00000167112.7	TRUB2	28.895	-0.886262645474205	-0.218943268576322	0.311472573109535
ENSG00000167113.6	COQ4	36.89	0.454329780472516	0.145959382118276	0.149091894822445
ENSG00000167114.8	SLC27A4	14.13	3.58887530968586	2.6382576859938	1.41542816702052
ENSG00000167118.6	URM1	53.53	-0.127704007963588	0.0223782346007103	NA
ENSG00000167123.14	CERCAM	15.83	2.71356261614645	2.40190436316575	0.852811118130133
ENSG00000167130.13	DOLPP1	28.115	3.25972213203404	2.95331430417588	NA
ENSG00000167136.6	ENDOG	20.97	0.0313390677633481	-0.31825095914227	NA
ENSG00000167173.14	C15orf39	19.98	0.299165440581397	0.344700535390078	NA
ENSG00000167186.6	COQ7	31.005	-0.412494380952373	-0.225644509131494	NA
ENSG00000167193.7	CRK	32.995	-0.342959291502729	-0.337431503208163	0.378845279587816
ENSG00000167196.9	FBXO22	34.44	-0.222886079645991	-0.148014651198085	NA
ENSG00000167202.7	TBC1D2B	12.135	-0.273578172539687	-0.14590770592323	NA
ENSG00000167220.7	HDHD2	33.165	-0.400581308109626	-0.417308047503561	NA
ENSG00000167257.6	RNF214	12.205	-0.531324442977081	-0.145148334709808	NA
ENSG00000167258.9	CDK12	24.37	-0.810985968783113	-0.398085473460609	0.738613048830529
ENSG00000167264.13	DUS2	15.6	-0.654964918534655	-0.357473233106282	NA
ENSG00000167272.6	POP5	80.26	0.263718105100354	0.149260745208527	NA
ENSG00000167283.3	ATP5L	168.26	-0.427268709079091	-0.197144049995933	NA
ENSG00000167291.11	TBC1D16	14.735	-0.308932021640633	-0.492082206338449	NA
ENSG00000167302.5	ENTHD2	11.08	0.217019756782038	0.0775724071380257	NA
ENSG00000167315.13	ACAA2	100.555	-0.686552446523063	-0.291872100324989	NA
ENSG00000167323.5	STIM1	15.39	3.32222937745888	2.80545303839955	4.97076023391813
ENSG00000167325.10	RRM1	73.23	-2.01947574818411	-1.36037450480556	0.396012563157176
ENSG00000167378.4	IRGQ	12.075	0.346447688100175	-0.248060335891485	NA
ENSG00000167380.12	ZNF226	75.4	0.155064137821275	0.0439736173344727	NA
ENSG00000167384.6	ZNF180	10.86	-0.223552834603944	0.011658290406685	NA
ENSG00000167397.10	VKORC1	112.86	2.26599577815758	1.86788557682034	1.528442317916
ENSG00000167447.8	SMG8	16.215	-0.0911712530686926	0.263638214822458	NA
ENSG00000167460.10	TPM4	144.53	-0.392190317319047	-0.304669022767416	NA
ENSG00000167461.7	RAB8A	61.065	-0.261309412870565	-0.188182288939915	0.278391877507574
ENSG00000167468.12	GPX4	719.745	-0.0396836794229592	-0.085379408531944	NA
ENSG00000167470.8	MIDN	29.39	0.266565375470064	-0.0405803331749329	NA
ENSG00000167491.13	GATAD2A	26.53	-0.0173492313785522	-0.408636991137198	NA
ENSG00000167508.6	MVD	18.87	-0.581180649414679	-0.607693464393554	NA
ENSG00000167513.4	CDT1	40.635	-0.384739936738084	-0.374835970695419	NA
ENSG00000167515.6	TRAPPC2L	32.02	-0.205815949166569	0.225840158986972	NA
ENSG00000167522.10	ANKRD11	21.705	0.373301847527833	-0.0868428222961028	NA
ENSG00000167526.9	RPL13	3073.43	0.00175729105174469	-0.422892284069397	0.0349772078752404
ENSG00000167535.3	CACNB3	10.49	-0.108491023156215	0.0890155852918296	NA
ENSG00000167536.9	DHRS13	18.425	1.74507986626872	1.90631682463871	0.135685210312076
ENSG00000167543.11	TP53I13	24.7	3.85544566987105	3.3451444122934	NA
ENSG00000167548.10	KMT2D	30.305	0.402751926631828	-0.0428189150560955	NA
ENSG00000167552.9	TUBA1A	128.12	-0.962925939576356	-0.399387213834983	NA
ENSG00000167553.10	TUBA1C	379.235	-0.68752123051379	-0.43931023835729	0.286102284862948
ENSG00000167565.8	SERTAD3	11.69	-0.0512930551082511	0.0799206205554487	NA
ENSG00000167578.12	RAB4B	30.825	0.888553370122893	0.893910016978284	NA
ENSG00000167595.10	C19orf55	27.285	0.382509786884008	0.344104257208047	0.568077698369067
ENSG00000167615.12	LENG8	40.915	1.29122031624438	0.534645554450167	NA
ENSG00000167635.7	ZNF146	119.04	-0.602460635010077	-0.712283664752911	NA
ENSG00000167637.12	ZNF283	17.64	-0.200062958377871	-0.04668569582412	NA
ENSG00000167641.6	PPP1R14A	11.68	1.213028896586	0.0278080304000143	NA
ENSG00000167642.8	SPINT2	156.685	3.3861777989026	3.2496624044509	0.188275840061269
ENSG00000167645.12	YIF1B	125.24	2.56996344130128	2.49676807658216	2.17582242095177
ENSG00000167646.9	DNAAF3	13.15	-0.130682155547389	-0.235719520214137	NA
ENSG00000167657.7	DAPK3	47.385	-0.476748947270393	-0.713346014975853	NA
ENSG00000167658.11	EEF2	2306.55	-1.03612433969034	-0.553439177154159	0.539116862847109
ENSG00000167670.11	CHAF1A	44.535	-0.600427742663877	-0.930096107028164	NA
ENSG00000167671.7	UBXN6	44.37	-0.435400022978546	-0.0602832992248423	NA
ENSG00000167674.10	HDGFRP2	62.79	-1.56147063572974	-1.46556672365077	NA
ENSG00000167685.10	ZNF444	19.68	0.607884538251916	-0.0247431429434428	NA
ENSG00000167693.12	NXN	26.03	-0.234166636993713	0.0220190715950632	NA
ENSG00000167695.10	FAM57A	25.595	3.27457773698352	2.96319581568984	NA
ENSG00000167699.9	GLOD4	70.48	-0.815641354395413	-0.63722491412271	NA
ENSG00000167700.4	MFSD3	29.975	2.87272042867345	2.03737856896435	0.817347789824854
ENSG00000167721.6	TSR1	55.825	-0.914872725157826	-0.494382214413384	0.286609941782356
ENSG00000167740.5	CYB5D2	18.965	0.783568260320247	0.558214440725793	NA
ENSG00000167747.9	C19orf48	201.42	-0.0493680987511368	-0.057793263592682	NA
ENSG00000167766.14	ZNF83	18.79	0.431075847646487	0.204232423693617	NA
ENSG00000167770.7	OTUB1	69.475	-0.462448727449975	-0.184104927847766	0.266282835552357
ENSG00000167775.6	CD320	93.395	4.2284323652011	3.98072302646959	0.273033888323786
ENSG00000167785.4	ZNF558	14.24	0.792634187137652	0.745688593548344	NA
ENSG00000167792.7	NDUFV1	125.745	-0.728454788919931	-0.420600748802838	0.027834108712076
ENSG00000167797.3	CDK2AP2	12.515	0.378177366087975	-0.0865501567020593	NA
ENSG00000167815.7	PRDX2	625.365	-0.413741443193946	-0.119848877495638	0.303023034547824
ENSG00000167842.11	MIS12	37.735	0.589167522828024	0.495030740539907	NA
ENSG00000167862.5	ICT1	57.275	-0.0739435639045461	-0.32452603643332	NA
ENSG00000167863.7	ATP5H	358.4	-0.251694594251048	-0.154713031533007	0.0167410714285714
ENSG00000167881.10	SRP68	67.275	-0.950923106475298	-0.56446910650321	NA
ENSG00000167900.7	TK1	132.67	-0.598187074720369	-0.241818590307195	NA
ENSG00000167904.10	TMEM68	19.47	2.75058412472252	2.92666746411014	NA
ENSG00000167920.4	TMEM99	21.74	0.665246703763686	0.736535489302959	2.23091076356946
ENSG00000167925.11	GHDC	14.31	3.10337318331464	3.4007732811471	2.13137665967855
ENSG00000167930.11	ITFG3	38.585	3.24366509161367	3.36835180345472	NA
ENSG00000167962.8	ZNF598	52.12	0.14493334225082	-0.322378324528861	NA
ENSG00000167965.13	MLST8	103.975	-0.174119659841609	-0.0093188433596351	0.63476797307045
ENSG00000167967.11	E4F1	15.99	-0.0521016883901002	-0.251496214910291	NA
ENSG00000167969.8	ECI1	84.405	-0.164054868814591	0.0124443931592164	NA
ENSG00000167971.14	CASKIN1	13.39	0.772456305200022	-0.377075369459679	NA
ENSG00000167972.9	ABCA3	24.305	2.7976668679973	2.58639875451521	28.7800864019749
ENSG00000167977.4	KCTD5	31.67	-0.250689031447839	-0.577895238547913	NA
ENSG00000167978.12	SRRM2	257.59	-0.175480892121091	-0.337398920045943	1.65767304631391
ENSG00000167985.2	SDHAF2	22.795	-0.332513254401521	0.337829858677828	NA
ENSG00000167986.9	DDB1	130.575	-1.42180070173412	-0.816698190924703	0.612674708022209
ENSG00000167996.11	FTH1	421.615	-0.635817793845323	-0.642996722070588	NA
ENSG00000168000.10	BSCL2	22.96	1.74244373613358	1.71299997484217	NA
ENSG00000168002.7	POLR2G	176.91	-0.391239395482493	-0.232132969380484	0.0423944378497541
ENSG00000168003.12	SLC3A2	80.14	3.06681745049912	2.36915307814396	0.212128774644372
ENSG00000168005.4	C11orf84	31	-0.166239796931443	-0.227128569180432	NA
ENSG00000168014.12	C2CD3	11.875	0.0527620299789844	0.10531739762093	1.26315789473684
ENSG00000168028.9	RPSA	2422.735	-1.04419487316171	-0.451660360490406	0.00928702478810105
ENSG00000168036.12	CTNNB1	94.805	-0.81112918382846	-0.514575077368699	3.86582986129424
ENSG00000168040.4	FADD	27.67	-0.0396329478843035	0.0513225079802006	NA
ENSG00000168061.9	SAC3D1	18.815	0.522132951115782	-0.0646076038213824	NA
ENSG00000168066.16	SF1	128.115	-0.618027959719784	-0.273126014713854	0.144401514264528
ENSG00000168078.5	PBK	59.77	-1.10313096432481	-0.753256130177357	0.585578049188556
ENSG00000168090.5	COPS6	190.815	-0.698270860798947	-0.342186758870874	0.165081361528182
ENSG00000168092.9	PAFAH1B2	43.01	-0.505821647160616	-0.281765125395311	NA
ENSG00000168096.10	ANKS3	15.71	0.166735244312068	-0.271058481288809	NA
ENSG00000168101.10	NUDT16L1	24.76	0.0609438900087301	-0.131998469551491	NA
ENSG00000168118.7	RAB4A	66.655	-0.378115091122726	-0.232521664549799	0.0675118145675493
ENSG00000168137.11	SETD5	57.2	0.0802148056048459	0.289065503580301	0.131118881118881
ENSG00000168159.9	RNF187	270.245	-0.336420415049776	-0.249003055782293	NA
ENSG00000168175.10	MAPK1IP1L	27.675	-0.345733935725301	-0.332250389492654	0.849141824751581
ENSG00000168209.4	DDIT4	59.36	-0.571828421156937	-0.451166912414213	NA
ENSG00000168214.16	RBPJ	38.93	-0.709202245157001	-0.515444468172523	NA
ENSG00000168216.6	LMBRD1	19.22	3.95645649185406	3.58619073850434	16.1810613943809
ENSG00000168234.8	TTC39C	11.39	-0.0174296032419672	-0.0239656193240363	NA
ENSG00000168243.6	GNG4	43.025	-0.0440702627558327	0.224775941279468	NA
ENSG00000168246.5	UBTD2	27.34	-0.237466741461788	-0.427919619473864	NA
ENSG00000168255.14	POLR2J3	112.97	0.41152286245242	-0.0697693089371611	NA
ENSG00000168256.13	NKIRAS2	48.98	-0.0936292291233661	-0.211270672511234	NA
ENSG00000168259.10	DNAJC7	102.035	-1.01631799083351	-0.756117883258825	NA
ENSG00000168264.6	IRF2BP2	41.075	-0.185174025653312	-0.357703016501032	0.499087035909921
ENSG00000168268.6	NT5DC2	133.21	-0.0707339023410585	0.214439120001043	0.390361084002702
ENSG00000168273.3	SMIM4	93.945	-0.161454504342206	0.0701466193520992	NA
ENSG00000168275.10	COA6	232.345	-0.418425143391209	-0.226873815026111	NA
ENSG00000168282.4	MGAT2	26.87	2.81253374457536	2.40988865333523	0.390770375883885
ENSG00000168283.9	BMI1	68.62	-0.30270319443875	-0.263931625612728	NA
ENSG00000168286.1	THAP11	27.155	0.0359630289430558	0.0641047151099114	NA
ENSG00000168288.8	MMADHC	98.52	-0.845958364593742	-0.542145121823911	0.294356475842469
ENSG00000168291.8	PDHB	86.68	-0.650298156015191	-0.477578204407313	0.0980618366405168
ENSG00000168297.11	PXK	13.29	-0.386533218561135	0.0374905837973539	NA
ENSG00000168300.9	PCMTD1	10.565	0.737842550118685	0.243308400693256	NA
ENSG00000168374.6	ARF4	95.35	-0.119074896479056	0.0523546317851425	NA
ENSG00000168385.13	SEPT2	311.405	-0.726413071930459	-0.500565450670022	0.327547727236236
ENSG00000168389.13	MFSD2A	11.11	5.45193640470547	3.36835180345472	8.68586858685869
ENSG00000168393.8	DTYMK	145.595	0.0691143631051679	0.174439364851608	0.034341838662042
ENSG00000168394.9	TAP1	16.055	4.12053668794335	4.41274592281318	NA
ENSG00000168395.10	ING5	21.67	-0.326858248718168	-0.790257884759754	NA
ENSG00000168397.12	ATG4B	75.27	-0.397699324496461	-0.31298675849146	0.0664275275674239
ENSG00000168411.9	RFWD3	39.41	-0.17088769772157	0.187717704609571	NA
ENSG00000168434.8	COG7	14.505	0.186318492771591	-0.119543279306267	0.172354360565322
ENSG00000168438.10	CDC40	19.57	-1.0169627831653	-0.890840536084676	NA
ENSG00000168439.12	STIP1	158.095	-1.49964533151219	-0.759937963853152	0.0980423163287897
ENSG00000168461.8	RAB31	19.545	-0.478461814317716	-0.329310830015795	NA
ENSG00000168476.7	REEP4	32.4	5.44785627717563	4.20354093370905	2.22222222222222
ENSG00000168488.14	ATXN2L	76.815	-0.147406587554249	-0.332790126937219	0.533749918635683
ENSG00000168495.8	POLR3D	34.365	-0.352113558121916	-0.232552241135454	NA
ENSG00000168496.3	FEN1	71.125	-0.777107310663318	-0.663323259609869	NA
ENSG00000168522.8	FNTA	49.525	0.0501649305736918	0.0957495129208959	NA
ENSG00000168528.7	SERINC2	10	2.94238130664233	1.94919819570365	NA
ENSG00000168538.11	TRAPPC11	10.415	-0.636607293034189	-0.423296713686525	NA
ENSG00000168564.5	CDKN2AIP	10.215	-0.15033649430776	-0.22522382757114	NA
ENSG00000168566.11	SNRNP48	28.76	-0.699093215169475	-0.28049044353115	NA
ENSG00000168569.7	TMEM223	17.73	2.13702873749588	1.89398016479348	NA
ENSG00000168575.5	SLC20A2	23.615	2.61375855918096	2.15649612154649	0.275248782553462
ENSG00000168591.11	TMUB2	20.11	2.50302412816808	2.766901179945	NA
ENSG00000168610.10	STAT3	22.445	-0.416369310188506	-0.147947506449385	0.245043439518824
ENSG00000168614.13	NBPF9	18.415	0.642130819032611	0.404657067041012	NA
ENSG00000168615.7	ADAM9	25.7	3.04444231187834	2.830237403022	2.95719844357977
ENSG00000168653.6	NDUFS5	904.41	-0.3693831148037	-0.178472567862746	NA
ENSG00000168701.14	TMEM208	55.1	2.06439658748019	2.20321504086146	0.190562613430127
ENSG00000168710.13	AHCYL1	42.395	-0.538096999822684	-0.384399787945217	0.106144592522703
ENSG00000168724.10	DNAJC21	31.435	-0.68284010336411	-0.607892073292668	NA
ENSG00000168734.9	PKIG	29.905	-0.427275518725254	-0.259423780805406	NA
ENSG00000168763.11	CNNM3	10.9	3.24878998374774	3.09172833287297	2.6605504587156
ENSG00000168781.17	PPIP5K1	16.85	-0.203516424153529	0.00626658209537857	0.385756676557863
ENSG00000168802.8	CHTF8	72.23	-0.539129845465882	-0.204792181452849	NA
ENSG00000168806.6	LCMT2	16.355	0.0275149154567916	0.249892970046367	NA
ENSG00000168813.12	ZNF507	18.485	0.127242923377051	0.196847990741547	NA
ENSG00000168818.5	STX18	15.65	-0.302831822104215	-0.272224672477432	NA
ENSG00000168827.10	GFM1	23.78	-0.835226272021218	-0.61132821216568	0.147182506307822
ENSG00000168872.11	DDX19A	25.835	-0.484406420815353	-0.199332705834597	NA
ENSG00000168876.4	ANKRD49	17.185	0.700151515947837	0.385324882058437	NA
ENSG00000168883.15	USP39	60.055	-0.473288498020968	-0.0684584603636729	0.86587294979602
ENSG00000168884.10	TNIP2	13.81	-0.16269255045001	0.0263660562261081	NA
ENSG00000168887.6	C2orf68	20.505	0.763559904711625	0.179317979064707	NA
ENSG00000168894.5	RNF181	104.29	0.0664152842287162	0.344039737405666	NA
ENSG00000168904.10	LRRC28	15.4	-0.271418504178062	-0.000547157644820145	20.5194805194805
ENSG00000168906.8	MAT2A	135.14	-0.625983936252446	-0.480630214125794	0.0813970697054906
ENSG00000168917.8	SLC35G2	15.87	3.23400176310324	2.51924470443184	NA
ENSG00000168924.10	LETM1	23.76	0.19929610609623	-0.0282736587102396	0.273569023569024
ENSG00000168936.6	TMEM129	37.87	1.86103047918542	1.61737935129464	NA
ENSG00000168938.5	PPIC	36.34	4.331187264348	4.4112376163079	0.23390203632361
ENSG00000168958.15	MFF	104.47	-0.0852036987056482	-0.0346240012736062	0.148367952522255
ENSG00000169016.12	E2F6	24.4	-0.231507145207321	-0.204076343522658	NA
ENSG00000169018.5	FEM1B	32.625	-0.0813570698929601	0.0641939329836552	NA
ENSG00000169019.9	COMMD8	23.26	-0.703181205082794	-0.714110356737249	NA
ENSG00000169020.5	ATP5I	1107.41	-0.178810339017768	0.0347555398272826	0.00316052771782808
ENSG00000169021.4	UQCRFS1	357.83	-0.208158915263838	-0.13141824837211	0.236145655758321
ENSG00000169032.5	MAP2K1	51.605	-0.667284448160051	-0.536837166195696	NA
ENSG00000169045.13	HNRNPH1	438.2	-1.10806883037155	-0.965818473645931	0.178000912825194
ENSG00000169057.15	MECP2	19.535	0.462491166243938	0.201241817619466	NA
ENSG00000169062.10	UPF3A	43.375	-0.687315933210051	-0.785271385658488	NA
ENSG00000169100.8	SLC25A6	169.645	-0.659170163870594	-0.322346520208168	NA
ENSG00000169105.6	CHST14	12.175	4.86660345975557	6.3302837626212	1.19096509240246
ENSG00000169136.4	ATF5	20.8	-0.424747054704679	-0.453649894567282	NA
ENSG00000169139.7	UBE2V2	80.72	-0.767852094303896	-0.726762736827134	NA
ENSG00000169169.10	CPT1C	18.385	0.00275392462181577	0.149038775050248	0.27196083763938
ENSG00000169180.7	XPO6	80.875	0.399788475067844	0.475226162700398	0.389489953632148
ENSG00000169188.4	APEX2	13.795	-0.152198569884336	-0.0149768360967819	NA
ENSG00000169189.12	NSMCE1	72.5	0.0931595280390888	0.404767039114671	0.36551724137931
ENSG00000169203.12	RP11-231C14.4	10.2	1.52026928160322	-0.812713755592789	NA
ENSG00000169217.4	CD2BP2	50.205	-0.905081960165126	-0.542978216788441	NA
ENSG00000169221.9	TBC1D10B	34.88	0.627461238540165	0.530408561563697	NA
ENSG00000169223.10	LMAN2	204.66	2.7505088432815	2.60267149940198	5.28926023648979
ENSG00000169228.9	RAB24	28.83	-0.0207481285145489	-0.44390191801572	NA
ENSG00000169230.5	PRELID1	291.225	-0.0449332641604958	0.020344132396725	0.351961541763241
ENSG00000169241.13	SLC50A1	35.675	0.903813650382847	0.825037000092059	7.09180098107919
ENSG00000169246.12	NPIPB3	22.32	0.993396592502557	0.733513396093998	NA
ENSG00000169251.8	NMD3	27.64	-1.26610122012979	-0.604119788999835	0.253256150506512
ENSG00000169299.9	PGM2	22.71	-1.21103198333831	-0.802739955059584	0.242184059885513
ENSG00000169359.9	SLC33A1	15.955	3.0150266084741	3.63480959969317	3.32184268254466
ENSG00000169371.9	SNUPN	41.75	-0.479257058799773	-0.198284049459842	NA
ENSG00000169372.8	CRADD	18.65	-0.203021375665909	0.0839680774274967	NA
ENSG00000169375.11	SIN3A	22.125	-0.435365304000819	-0.22554382203644	NA
ENSG00000169398.15	PTK2	28.26	-0.235704415780917	-0.0981630974822954	NA
ENSG00000169410.5	PTPN9	32.55	-0.093415081424523	0.0209387370126402	NA
ENSG00000169439.7	SDC2	47.48	2.85991914645036	2.98439576878966	0.895113732097725
ENSG00000169446.4	MMGT1	27.84	2.39124047301791	2.81823598804204	0.466954022988506
ENSG00000169490.12	TM2D2	25.53	1.93969221911469	1.85006034237886	0.411280846063455
ENSG00000169504.10	CLIC4	84.935	-0.205684260836239	0.0028897476782133	NA
ENSG00000169515.5	CCDC8	19.78	-0.465465814430031	-0.316146370817347	NA
ENSG00000169519.15	METTL15	11.285	-0.594176562115768	-0.528995019482924	NA
ENSG00000169564.5	PCBP1	120.715	-0.764059420510414	-0.390370761646152	NA
ENSG00000169567.7	HINT1	692.87	-0.328627459230939	-0.0962951062672655	NA
ENSG00000169592.10	INO80E	115.855	0.371244960788194	0.269737293098384	0.0949462690432006
ENSG00000169598.11	DFFB	18.045	0.131940404710987	-0.297268360611657	NA
ENSG00000169599.8	NFU1	26.135	-0.835724905089082	-0.374758530932391	NA
ENSG00000169609.9	C15orf40	36.54	-0.198331773583491	0.118522936420197	NA
ENSG00000169612.3	FAM103A1	40.61	-0.661023219779873	-0.417232495931661	NA
ENSG00000169627.7	BOLA2B	136.74	-0.295061799496268	-0.132361628962636	NA
ENSG00000169641.9	LUZP1	12.7	-0.130485696768453	0.080371040490699	NA
ENSG00000169679.10	BUB1	32.32	-0.309174717368133	0.20450771740459	0.355816831683168
ENSG00000169682.13	SPNS1	20.41	3.56438118668802	3.11704669020304	21.3375796178344
ENSG00000169683.3	LRRC45	19.365	-0.227543694799978	-0.518147003322617	NA
ENSG00000169684.9	CHRNA5	31.515	3.35194367585503	3.06838495683593	6.12406790417262
ENSG00000169689.10	STRA13	237.93	-0.376267448399441	-0.0904980833033653	NA
ENSG00000169692.8	AGPAT2	53.335	3.48189041058423	3.36686678526814	5.65294834536421
ENSG00000169696.11	ASPSCR1	18.76	-0.277374850751985	-0.340668689951416	NA
ENSG00000169710.6	FASN	145.825	-0.541235639587576	-0.858763028124127	0.990913766500943
ENSG00000169714.12	CNBP	337.02	-0.709913262391294	-0.610595782976104	NA
ENSG00000169718.13	DUS1L	90.53	-0.156732015431831	-0.112556006580101	NA
ENSG00000169727.8	GPS1	132.78	-0.159751724484816	0.0609453917508913	0.271125169453231
ENSG00000169733.7	RFNG	26.89	1.31416560796729	1.38242698866645	NA
ENSG00000169738.3	DCXR	226.53	0.130795487256321	-0.0725643276497255	0.0463514766256125
ENSG00000169740.9	ZNF32	33.975	0.128350319728908	0.193227895338093	NA
ENSG00000169750.4	RAC3	220.29	-0.081017919509087	-0.172524918553511	0.102138090698625
ENSG00000169756.12	LIMS1	32.105	-0.642079823077811	-0.418746278156281	NA
ENSG00000169764.10	UGP2	25.275	-1.09201989575793	-0.940125573140237	0.29673590504451
ENSG00000169783.8	LINGO1	11.91	3.19566773592457	2.46377136853341	5.16372795969773
ENSG00000169813.12	HNRNPF	218.7	-1.42576641087234	-0.956740413017932	1.12025605852766
ENSG00000169814.8	BTD	12.44	3.64865010358562	3.83069501751192	0.92443729903537
ENSG00000169826.6	CSGALNACT2	11.54	1.62549886530484	1.57825328060797	0.303292894280763
ENSG00000169851.11	PCDH7	11.195	3.2898352730466	2.5220713694888	3.61768646717284
ENSG00000169855.15	ROBO1	18.475	3.54769450306463	3.23933474559262	16.0487144790257
ENSG00000169895.5	SYAP1	24.945	-0.307136376521383	-0.254603135575125	0.300661455201443
ENSG00000169905.8	TOR1AIP2	19.355	1.02904641768662	0.803885709619148	2.24748127098941
ENSG00000169914.5	OTUD3	16.65	0.598484079223339	0.25360971728172	NA
ENSG00000169919.12	GUSB	31.395	3.12968545090641	2.46665387706653	3.59929925147316
ENSG00000169925.12	BRD3	24.475	-0.377786330380591	-0.333820881910824	NA
ENSG00000169926.5	KLF13	12.515	-0.107678048016415	-0.483802728573882	NA
ENSG00000169951.5	ZNF764	10.2	0.61854362174634	-0.25336924727655	NA
ENSG00000169955.6	ZNF747	15.53	0.557978719544429	0.0522942966918613	NA
ENSG00000169957.8	ZNF768	61.76	-0.0309013549818864	-0.387038117324614	NA
ENSG00000169964.5	TMEM42	14.685	1.45052821031266	0.70246930735	NA
ENSG00000169972.7	PUSL1	52.155	0.333767537856532	0.0984310120356898	NA
ENSG00000169976.5	SF3B5	305.67	-0.316937832322261	-0.143014666474712	NA
ENSG00000169992.5	NLGN2	11.135	1.33635719039335	1.21148295483786	0.449034575662326
ENSG00000170004.12	CHD3	44.11	-0.870922881746456	-0.788581177768269	NA
ENSG00000170017.8	ALCAM	12.37	2.96653717545473	3.25431656020869	6.14389652384802
ENSG00000170027.5	YWHAG	80.98	-0.569879008750482	-0.434866418887866	NA
ENSG00000170035.11	UBE2E3	101.905	-0.161164855010621	-0.0845382184613593	0.294391835533095
ENSG00000170037.9	CNTROB	21.73	-0.468853329479056	-0.400381824575573	NA
ENSG00000170043.7	TRAPPC1	230.73	-0.0921035352633714	0.182032363761743	0.182030945260694
ENSG00000170085.13	SIMC1	24.805	0.000484261205902413	-0.289625494564654	NA
ENSG00000170088.9	TMEM192	11.2	2.14726395969033	2.06535099030329	5.625
ENSG00000170113.11	NIPA1	11.34	1.83270038083159	1.55082985524012	NA
ENSG00000170142.7	UBE2E1	315.255	-0.51498341330205	-0.305648410452688	0.883411841207911
ENSG00000170144.14	HNRNPA3	427.155	-1.36369609801083	-0.993686461014046	0.0210696351441514
ENSG00000170191.4	NANP	12.295	-0.00923823098677342	0.167532794066627	NA
ENSG00000170222.11	ADPRM	11.56	0.294224979433984	0.108789589527735	NA
